gender,status,occupation,qualification,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1,1,1,1,1.66478235121167,1.718893467177,2.00058340477562,2.1560247361463,1.84187485281539,1.8937672983507,1.93246392283685,2.03975945426472,1.93569200494239,1.61715859216082,1.64398220337013,1.67187853759072,2.41099222606146,2.41197515946902,1.94831884861175,1.73316726009966,1.87896723124562,3.31580966894909,3.14347784978233,5.69843197235063,7.75940079479893,2.78520294335973,3.56149614544432,3.11177027219463,2.72622399619674,2.9395338991615,3.05976273980962,3.20048920419182,3.35103153464609,3.51047004403705,3.66698116508775,3.79518080041911,3.9229101600513,4.05942796727194,4.19634030532795
1,1,1,2,2.46478902967128,3.11380585510647,4.20224033012375,5.07885920719003,4.75455415567106,5.26138427080175,5.71791218720327,6.27221395757458,6.19411239285664,5.44655903321913,5.76676284332021,6.44809822967684,8.42453163952352,6.65509912411482,6.88885729401208,12.4888431840202,8.48241979074768,11.0825430982732,14.0677004518631,23.8341721656879,34.5227616764261,12.6355432765224,16.3096369416912,14.3634069986632,12.7674588437655,13.899586427513,14.6495114071533,15.4946614198103,16.3933934388137,17.3515227017842,18.3132764200498,19.1469829153269,19.9907143863389,20.8190262943698,21.6488836675519
1,1,1,3,23.5253183243471,24.1268652814615,27.8672403109637,30.3322956863572,26.5799001167292,26.8788606541569,27.0241930161516,26.3172634863319,25.7674991653209,23.5253496274366,24.0580825389094,23.954809398755,31.274012381217,40.9574649340575,38.8626387059601,33.2189367902468,38.2408822205725,37.8487962774527,41.2729252054795,75.3183264453571,85.5282196231652,45.9104138079357,73.3355933657513,42.8094787303738,44.7653905969131,45.3907474086825,47.334656421009,49.6003183630483,51.947652164796,54.4979101068437,56.9557883971506,59.1397381181673,61.3684958721588,63.4678464350896,65.5766493390657
1,1,1,4,17.4379516572877,16.972674946843,18.5628083405085,19.1146307198498,15.809621391013,15.0524346469949,14.2285790238201,12.9502092909871,11.8135279778854,10.0141244340428,9.45551765827855,11.3419691176089,9.53789344717846,10.6117332949727,9.50025193957604,5.85903020203652,9.49924837341636,5.23866021511519,6.83434056556679,12.0450383402688,8.06308085489252,3.08688363102054,2.97877092183112,0.617673642567363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,5,4.63795867124267,4.87309121398722,5.75718666306692,6.40566044439059,5.73152554119459,5.91464278209384,6.0664406441245,6.01732362513777,5.9986565662595,5.60406068562437,5.83610118373687,7.31063788866886,5.36467266046517,9.27755140017099,7.1929188029073,13.1350229130987,10.491871294926,14.4380222345346,10.0113243529329,15.670619389085,24.2021114525236,13.2073259450247,21.3142136864249,12.580887938131,13.3014775686033,13.6289027842741,14.3850591099911,15.2514880268822,16.1533825010759,17.1297714424944,18.0942898194999,18.9904862291979,19.9205740951885,20.7541236697365,21.6000833339404
1,1,1,6,8.13942496677348,8.53244491650143,9.93082023657948,10.9572623710058,9.52951359830967,9.55993456435818,9.73261525505405,8.80539638858802,8.71266239630022,8.72633783470594,8.58299398086367,9.33158992278274,13.2991408004374,11.1462849586255,18.8986046901859,13.8133482830487,14.3924118598292,16.3712194689674,20.8773896623051,38.2879589244432,35.271036726181,16.9141334658394,25.9898683947754,20.4231567956067,17.3554925308925,15.3252204817139,14.9858194005904,14.706278934326,14.4139308024521,14.1131319239741,13.7776605553526,13.32951896603,12.9022026098989,12.2938999833108,11.6995902850327
1,1,1,7,4.13508727306143,4.38511535341502,5.14003808734321,5.69843509983186,5.00176920096511,5.12626569631215,5.27964280632369,4.87552954084744,4.8924199743531,4.97860002920779,4.97026545719743,5.463398386064,7.51550276640058,7.18941427977782,9.90613240875441,13.9561312946061,13.6042959289016,13.9214238878267,19.4122088634046,34.0573663760653,35.3140200166978,16.5341440307131,25.3302464141301,18.6543697490865,17.9840344447544,16.380220392696,16.4742860170291,16.6867600091636,16.9272954194058,17.21817209364,17.5251084552343,17.7160832733116,17.9711098103728,18.1198908548881,18.3105768164854
1,1,1,8,2.44099255112959,2.59452098211123,3.06938316110904,3.40236155598215,3.01166342571681,3.10807978535878,3.19814005041543,2.96645005438252,2.95447406180023,3.05416017409425,3.05294921018416,3.7719236690971,2.82615957682431,5.15358200478179,7.80832283514196,9.26984396907695,4.37050835216695,6.79222012553748,10.1226680250831,15.516010565761,19.0520206154489,7.60603920245905,11.5319119109145,9.58240845216018,9.12640729994887,7.86805819207695,7.86701188625308,7.92337713147722,7.98917232811738,8.0592238041511,8.11723165127871,8.11695792758944,8.13419369325612,8.17609349927113,8.25499862239297
1,1,1,9,0.13563785976204,0.15437808587376,0.196178391871436,0.232806425731835,0.216887737881682,0.237778750362357,0.262743784110009,0.25183566268948,0.272383139194286,0.300540479284503,0.319703668165986,0.487933487636364,0.381364479230064,1.02134488237214,0.147262626672947,1.00283188127874,0.832502815790098,0.433053767690934,3.23934519696626,1.4078183891376,3.00851220983262,1.37365799512135,1.95540938913156,1.54686262468299,1.4687363119101,1.38271269935777,1.38491945631832,1.39215675567889,1.38286332523534,1.37742800875482,1.3646529783072,1.33915577693251,1.31691255743492,1.27269471462495,1.23472618149628
1,1,2,1,1.79126585888628,1.68560570233625,1.78645632806199,1.74422513839735,1.34738730283827,1.22236386038815,1.10500237849615,1.04006154472386,0.873405464804548,0.627175120081145,0.573096129932276,1.03820628430786,0.0860533582076116,0.113849584757742,0.0558964497602053,1.16339339875913,0.452939574013558,0.0976884104585564,0.0786228387091185,0.763402095472185,0.577472633837935,0.182635088193373,0.204006753954419,0.145023728887249,0.102646281211966,0.0876912818483214,0.0701802842870258,0.0528220966323477,0.0354860533638254,0.0181147850478512,0.00063244536556376,0.0,0.0,0.0,0.0
